word_id,word,songs,news,youtube,total,source_count,part_of_speech
dfa91656-28d3-4b34-8af0-eb5f12484143,נמדדה,0,2,0,2,1,Verb - nif'al
73f76bc5-a60d-4c7d-9066-6b32a1e0747c,נמוך,2,28,0,30,2,Adjective - katul pattern
3dc9cbab-f502-465b-9051-4597c2aefd92,נמוכה,0,10,1,11,2,Adjective - katul pattern
0c06918a-770c-44e4-b8e8-51848a3e1d17,נמוכים,0,11,0,11,1,Adjective - katul pattern
c4b42a23-3d8e-4505-a4bb-6fcb3c9626a4,נמות,2,0,0,2,1,Verb - pa'al
d3af6c72-03da-463b-b558-ca2dc6f09e96,נמחק,3,0,1,4,2,Verb - nif'al
97264b32-dad5-4ae1-a602-b3432efd7dd1,נמחקו,1,0,0,1,1,Verb - nif'al
6e80e360-02e6-4cdc-ad43-563eba1dd8a4,נמכור,1,0,0,1,1,Verb - pa'al
a7ad4dc2-958b-458d-b506-77da9e4aeca5,נמכרים,0,2,0,2,1,Verb - nif'al
cb15f797-e2a1-448e-b78b-717f3478578e,נמל,3,12,0,15,2,"Noun - katel pattern , masculine"
c33874a0-db0e-4d49-9722-1a164948c046,נמלט,0,3,0,3,1,"Verb - nif'al, Verb - pi'el"
c9320cc3-c581-4b4a-ab24-37eeeab9dba1,נמלטו,0,1,0,1,1,Verb - nif'al
eae6a4e3-a684-42e3-b304-ba40db5216b1,נמלים,1,0,0,1,1,"Noun - katel pattern , masculine, Noun - ktala pattern , feminine"
df777631-661f-4726-b780-f8c35c61dfde,נמנה,0,1,0,1,1,"Verb - nif'al, Verb - pa'al, Verb - pi'el"
f49aefa1-9a7d-46bd-a4de-497bc73b8b00,נמנע,1,2,0,3,2,"Verb - nif'al, Verb - pa'al"
1b6a3257-64ea-479b-943b-b3964d8a9020,נמנעה,0,1,0,1,1,Verb - nif'al
e7601b4d-fb18-4844-b76f-00cb6d2b6afb,נמנעו,0,1,0,1,1,Verb - nif'al
546081f4-d564-44a3-b73d-19b45b8d7ed2,נמנעים,0,1,0,1,1,Verb - nif'al
0dccd947-9c9a-4d03-8e96-9a8dcbb8493c,נמס,0,0,1,1,1,"Verb - hif'il, Verb - nif'al"
8bd95649-64a3-4d63-8ad3-4a79300d7ad3,נמסה,1,0,0,1,1,"Verb - nif'al, Verb - pi'el"
5a50aaab-92b8-4d25-97bf-037ac0abd537,נמסים,2,0,0,2,1,Verb - nif'al
32d78adc-9e11-4a40-b08f-75b97e24849b,נמסר,0,34,0,34,1,Verb - nif'al
3e05c352-5d44-44df-b3dd-df65cab50676,נמסרה,0,2,0,2,1,Verb - nif'al
955d72e0-89b4-4472-9f4b-a17412c134b0,נמסרו,0,1,0,1,1,Verb - nif'al
626088bb-4744-436e-b05b-06428d7c3d56,נמסרת,0,1,0,1,1,Verb - nif'al
31f62193-c59e-4780-8ccc-26bf34ea577b,נמסתי,0,0,1,1,1,Verb - nif'al
70c93e8c-ff98-4ac0-a99b-c56359296fde,נמצא,9,26,9,44,3,"Verb - nif'al, Verb - pa'al"
110f45d3-b717-4f1d-9c6c-f12fbc78498c,נמצאה,0,3,0,3,1,Verb - nif'al
d6843cbc-0faf-46f2-a8aa-2b67e07759a7,נמצאו,0,7,0,7,1,Verb - nif'al
cf1790ae-16e6-4175-a611-5f68667fcbc3,נמצאות,0,10,0,10,1,Verb - nif'al
51ea7cfd-73f9-4502-b6b2-6e1c644bfc0a,נמצאים,0,21,1,22,2,Verb - nif'al
86df5921-105b-4838-8663-36d921a06b1b,נמצאת,5,12,0,17,2,Verb - nif'al
b8328f74-97aa-4841-81e0-2f4c9ae1a159,נמרה,1,0,0,1,1,"Noun - katel pattern , masculine, Verb - hif'il"
7e440117-06cb-4e72-a6ae-94281cdd458a,נמרוד,0,1,0,1,1,Verb - pa'al
c9ff5495-e5c8-41b8-9474-2e1aa052c2d0,נמרח,2,0,0,2,1,"Verb - nif'al, Verb - pa'al"
7e3d4623-5f66-4894-9117-1b38ba696d72,נמרחה,0,0,1,1,1,Verb - nif'al
432afff4-b163-4b43-823e-f17d2464f24b,נמרחת,1,0,0,1,1,Verb - nif'al
7c779f7b-fa89-417d-af23-cbee380a8fda,נמשיך,2,14,1,17,3,"Noun - ketel pattern , masculine, Verb - hif'il"
74d0fc89-0c5e-4829-bfe8-8de47d8f1d98,נמשים,1,0,0,1,1,"Noun - ketel pattern , masculine, Verb - nif'al"
4f78ea5b-a41f-474b-a449-9fd2c312316a,נמשך,0,8,1,9,2,"Noun - ketel pattern , masculine, Verb - nif'al"
d20fa3cf-8001-4c18-8524-03c43a8dad43,נמשכה,0,2,0,2,1,Verb - nif'al
dc0ac4bf-0391-4761-9123-2eba514dd514,נמשכו,0,3,0,3,1,Verb - nif'al
a42bf3ed-0f06-483b-8c3c-0dc470f4aa41,נמשכים,0,1,0,1,1,Verb - nif'al
0a33f21f-bc42-4812-b48c-d9af5b21f42d,נמשכת,0,8,0,8,1,Verb - nif'al
68f63b3f-08d3-4b9b-b4f7-efee87fcfe57,ננגן,1,0,0,1,1,Verb - pi'el
62a391a1-8700-4d7d-b542-8734b8368657,ננוחם,0,0,1,1,1,Verb - pi'el
45e7e52f-151f-413a-937d-a3f7b9e7ce13,ננסה,2,0,0,2,1,"Noun, Verb - pi'el"
63d57d92-9f27-4b42-ba42-8f39adb26cd5,ננסי,0,1,0,1,1,Noun
aeb28dfc-3866-48f8-8269-5c6bf1180afb,ננעלו,1,0,0,1,1,Verb - nif'al
5421d480-ca8d-4092-a7ea-f7650aa7f5e1,ננעלת,1,0,0,1,1,Verb - nif'al
9e7f8a86-af5d-4a62-917e-ad8643249320,ננצח,0,5,1,6,2,Verb - pi'el
2eb3f90f-5930-4f66-9f66-47360fd0530c,נס,2,12,11,25,3,"Noun - ketel pattern , masculine, Verb - pa'al"
95813b78-f11f-4227-baf4-1f577bb3b7a8,נסב,0,1,0,1,1,"Verb - hif'il, Verb - nif'al"
0ea450d1-1f85-4851-a238-beadf0ca44be,נסגר,14,2,1,17,3,Verb - nif'al
40b1397c-2bb5-4457-af18-e660209a215c,נסגרה,0,2,0,2,1,Verb - nif'al
88ad8bcb-18d2-4ce1-822e-a00d7e67f634,נסגרים,0,1,0,1,1,Verb - nif'al
b2e157aa-17ef-42b1-b8c7-0f17d0aab0e6,נסה,0,0,2,2,1,"Verb - pa'al, Verb - pi'el"
b224cf99-a264-45fd-80d2-f2bcc4e872cc,נסחף,2,0,0,2,1,"Verb - nif'al, Verb - pa'al"
99bfe654-6db6-4c64-970d-6a84f072834a,נסיבות,0,3,0,3,1,Noun - feminine
ec33042a-cdbb-4c79-b911-f5a7135887d8,נסיגה,0,2,0,2,1,"Noun - ktila pattern , feminine"
21bc0988-500f-4f99-adcf-b3e59d37f680,נסיך,2,0,10,12,2,"Noun - katil pattern , masculine"
33f91c61-8939-4731-b7cb-4826b102b197,נסיכה,4,0,1,5,2,"Noun - feminine, Noun - katil pattern , masculine"
ed3b0f83-4cf3-4d58-acf1-5d3eb4b9fa3a,נסיעה,1,1,1,3,3,"Noun - ktila pattern , feminine"
f5acdcce-f3a8-46d3-90f5-c795b458cdb5,נסיעות,0,1,0,1,1,"Noun - ktila pattern , feminine"
760a77bd-d881-43ec-8ed0-b6e4b59bc761,נסיעתו,0,1,0,1,1,"Noun - ktila pattern , feminine"
0d713874-b628-4c3b-9bd1-3f53a3260685,נסלח,2,1,0,3,2,"Verb - nif'al, Verb - pa'al"
23e73790-4c92-4136-b204-e6b8fec352c8,נסמוך,0,1,0,1,1,Verb - pa'al
92bbd681-6cb5-4d35-a48a-10d24946d18e,נסע,1,5,0,6,2,Verb - pa'al
bdac0abd-06ac-4cef-abeb-a5504d998e01,נסערת,1,0,0,1,1,Verb - nif'al
5146ca3d-1670-4549-805a-7f253433b76b,נסעת,1,0,0,1,1,Verb - pa'al
23f926eb-fae8-4b7f-bab3-ea93984b9e45,נסעתי,3,2,0,5,2,Verb - pa'al
331022f7-4225-4378-97b2-7131f22ecf75,נספה,0,1,0,1,1,"Verb - nif'al, Verb - pa'al"
743beccb-0228-41de-a897-0bf83dcf80c3,נספו,0,6,0,6,1,Verb - nif'al
656eb3c7-0139-4366-a489-1f5dc603ff44,נספים,0,1,0,1,1,Verb - nif'al
228534ce-165d-4236-ae6c-f24c670d3140,נספר,2,1,0,3,2,"Verb - nif'al, Verb - pi'el"
fbb1fe64-f375-480c-a0d0-16df236c9da0,נספרו,0,1,0,1,1,Verb - nif'al
cd4b8818-5022-4498-9b2d-65af42a88085,נספתה,0,3,0,3,1,Verb - nif'al
2ccab771-b5e2-470c-9434-0fb263011523,נסקרו,0,1,0,1,1,Verb - nif'al
2156b776-5f9a-43e2-b1f0-cda20bc0ca05,נסתדר,2,0,0,2,1,Verb - hitpa'el
f0f47f49-b26e-4f7e-ac85-88bfbcf68b79,נסתי,1,0,0,1,1,Verb - pa'al
9212f3b7-cf21-4427-b175-9da09c916158,נסתכל,0,1,0,1,1,Verb - hitpa'el
d7b943c1-6083-445a-a9e9-9c24563dda32,נסתר,1,0,0,1,1,"Adjective - niktal pattern, Verb - nif'al"
8354d0a4-5dde-4e9d-b830-341d91c79f7f,נע,0,4,1,5,2,Verb - pa'al
cbfaf30b-b34b-4df9-9992-6e8c1a5874a5,נעבור,2,4,1,7,3,Verb - pa'al
5b9cd892-9f2d-471a-976f-084559cbfaab,נעדר,0,2,0,2,1,Verb - nif'al
be04c094-463e-444a-853d-3bfaee6f8cc9,נעדרה,0,1,0,1,1,Verb - nif'al
f546916b-d361-457b-8c9a-68bacf36e590,נעדרו,0,1,0,1,1,Verb - nif'al
9bd0cef5-c458-431e-bd4f-4b6e9be32396,נעדרים,0,6,0,6,1,Verb - nif'al
da9679ac-3b8e-4123-892a-32cf2dc453e9,נעדרת,0,1,0,1,1,Verb - nif'al
49778148-3e8f-4a43-ad1c-621691ae81b2,נעו,0,2,0,2,1,Verb - pa'al
2b63c1b7-2a6f-47da-8654-820004f40f00,נעול,1,0,0,1,1,"Adjective - katul pattern, Verb - pa'al"
ca451ca8-adab-4993-92c7-0b15edc85ce6,נעולות,1,0,0,1,1,Adjective - katul pattern
7c2baafe-0103-4b4f-8332-1b686be49e85,נעולים,2,0,0,2,1,Adjective - katul pattern
6b3ffcf2-668b-46e7-b0fd-0e50a8c5e7a0,נעוף,1,0,0,1,1,Verb - pa'al
5f345c0d-fe06-4039-a798-f7339d2ef259,נעוריו,0,1,0,1,1,"Noun - ktul pattern , masculine, plural"
3394cf3d-1bb7-4c86-8f7e-7a63910c1ad0,נעורים,3,2,0,5,2,"Noun - ktul pattern , masculine, plural"
462ffb65-36c1-41fa-85ce-1e2b94be2773,נעזוב,0,1,0,1,1,Verb - pa'al
7c2dd52a-86f9-42b9-b01b-1e94912aef50,נעזרים,0,2,0,2,1,Verb - nif'al
aa57c36f-8ac2-4385-95ec-24940819cde9,נעילה,0,4,0,4,1,"Noun - ktila pattern , feminine"
5acc9740-f832-4f81-b783-6cb40d04406d,נעים,14,7,2,23,3,"Adjective - katil pattern, Verb - pa'al"
641bd7e4-2ca1-4b6f-8559-c2e86fc5e5b9,נעימה,0,1,1,2,2,"Adjective - katil pattern, Noun - ktila pattern , feminine"
5a3681cc-fcb8-42fb-9747-2d8063dc248b,נעימות,0,1,0,1,1,"Adjective - katil pattern, Noun - ktila pattern , feminine"
54d61fd5-373b-4703-ba75-e48b927e7c18,נעיף,1,0,0,1,1,Verb - hif'il
026e3d7a-a5bc-47d9-bfac-498df3096e76,נעל,1,0,0,1,1,"Noun - ketel pattern , feminine, Verb - pa'al"
78b4dcb2-ab8b-4921-b76f-64a46a754959,נעלה,2,0,0,2,1,"Adjective - niktal pattern, Noun - ketel pattern , feminine, Verb - hif'il, Verb - pa'al"
03a7cf64-b7e7-4820-bf75-c690152cf6b9,נעלו,0,0,1,1,1,"Noun - ketel pattern , feminine, Verb - pa'al"
d9827065-5e95-46c2-afca-e6eca900a03a,נעלי,0,2,0,2,1,"Noun - ketel pattern , feminine, Verb - pa'al"
dce9f104-449a-4381-97e8-2aba4a29a127,נעליהם,0,1,0,1,1,"Noun - ketel pattern , feminine"
4f2fea28-024a-4630-9399-54ebd1fdd5c4,נעליים,3,1,0,4,2,"Noun - ketel pattern , feminine"
f6aba4dc-8c1d-443f-a82d-2ec716b90ce3,נעלים,0,1,0,1,1,"Adjective - niktal pattern, Verb - hif'il"
3013e358-1a64-43ee-bbce-f21adf870f5c,נעלם,15,0,0,15,1,"Noun - ketel pattern , feminine, Verb - nif'al"
feea7228-c301-4f7b-b558-147288c328ae,נעלמה,2,2,0,4,2,Verb - nif'al
57a5e472-2a82-4ded-9531-50c659bb1364,נעלמו,0,4,0,4,1,Verb - nif'al
b220f79f-b5b2-4aad-908e-3ce463276069,נעלמים,1,1,0,2,2,Verb - nif'al
a031318d-119c-4fe4-8b9c-b73b91c99bc7,נעלמת,8,0,1,9,2,Verb - nif'al
bf87a845-e37b-4ea2-9244-8defee2a7358,נעם,0,6,0,6,1,Verb - pa'al
e7a64a2f-1945-4641-af06-7c5df2eddf6e,נעמד,1,0,0,1,1,"Verb - nif'al, Verb - pi'el"
3ec53267-b330-45cd-a258-58ac0fc169f4,נעמה,0,1,0,1,1,Verb - pa'al
2191a559-526b-49cf-87b7-f956ef770807,נעמוד,0,2,0,2,1,Verb - pa'al
c4a6f24b-c462-413d-93c7-2392d6db7d7c,נעמי,0,2,0,2,1,Verb - pa'al
470dbe88-b5c9-4633-ba26-e7c26416b6a3,נענה,0,1,0,1,1,"Verb - nif'al, Verb - pa'al, Verb - pi'el"
2107b197-e8cf-4c4c-ab5a-d3a91539a44a,נענו,1,2,0,3,2,"Verb - nif'al, Verb - pa'al"
c4e3f6b1-d94d-4964-8bd8-91631c0e826e,נענות,2,0,0,2,1,Verb - nif'al
002ad56f-d580-41a6-8df4-1d66ccea82c7,נענע,4,0,0,4,1,"Noun - feminine, Verb - pi'el"
80754fba-f90f-4c87-b429-ff49eaeb82ff,נעצום,1,0,0,1,1,Verb - pa'al
ba26e0e8-51e8-44fc-8d6e-f04703f2d4a4,נעצור,1,2,0,3,2,Verb - pa'al
5496dd71-d7e3-4299-ba7f-df60f7783bbd,נעצמות,1,0,0,1,1,Verb - nif'al
27d17b9b-fc30-4736-a3cb-2b91d1ec8671,נעצר,0,10,0,10,1,Verb - nif'al
c16e1992-73f0-4222-9bfe-1af64330754f,נעצרו,0,9,0,9,1,Verb - nif'al
978fe76d-bc42-4ee7-bcad-1e771bd3f4a1,נעקץ,0,1,0,1,1,Verb - nif'al
e06b3e89-8069-4a94-a0a5-13f2f3835edf,נער,1,6,0,7,2,"Noun - ketel pattern , masculine, Verb - pa'al, Verb - pi'el"
78b57b55-3d9e-4934-91cb-2b47c2cea0f9,נערה,2,4,0,6,2,"Noun - katla pattern , feminine, Noun - ketel pattern , masculine, Verb - pa'al"
d0c6f109-40f8-4147-b6e5-f295e8c861dc,נערות,0,1,0,1,1,"Noun - katla pattern , feminine"
0acd26eb-b0e0-44a9-ac36-c74a59e17664,נערי,1,0,0,1,1,"Noun - ketel pattern , masculine, Verb - pa'al, Verb - pi'el"
a03d5ba7-a315-4af5-b592-f50a856fd0ef,נערים,0,7,0,7,1,"Noun - ketel pattern , masculine, Verb - hif'il"
44722d8b-3393-40b5-a13c-8b9f81cf2bab,נערך,0,33,0,33,1,"Noun - ketel pattern , masculine, Verb - nif'al"
32a67a49-d7bf-4c99-8c78-273508026dd4,נערכה,0,3,0,3,1,Verb - nif'al
ab4c079a-bb9d-4d6d-b5fa-f7931604087c,נערכו,0,2,0,2,1,Verb - nif'al
4c075fca-69cd-4536-aa3c-2b9afd64d5bb,נערכים,0,10,0,10,1,Verb - nif'al
7dae34a6-39aa-4b8e-9471-8435cb6f5e85,נערכת,0,3,0,3,1,Verb - nif'al
be8de2ee-e474-431b-aa64-33d15a7c0c67,נערמו,0,1,0,1,1,Verb - nif'al
8cc03797-bf40-4585-a9bf-97bc88edc18b,נעשה,5,9,5,19,3,"Verb - nif'al, Verb - pa'al, Verb - pi'el"
902a61c8-f1e1-4112-bbd7-ff8272575c79,נעשו,0,2,0,2,1,Verb - nif'al
bef1c68c-2415-42a7-88c2-04aaf9c9d693,נעשות,0,2,0,2,1,Verb - nif'al
44a607e2-dfb7-4813-bbf9-5aa5562d95fd,נעשים,0,2,0,2,1,Verb - nif'al
04d576f2-85fd-4f80-bc4e-47b5fd84a50c,נעשית,0,2,0,2,1,Verb - nif'al
c11ef413-285b-4034-8495-8f309c8bf2c0,נעשן,1,0,0,1,1,Verb - pi'el
5a5c32ff-3f86-403b-8d2f-672acf366a6d,נפגע,1,5,0,6,2,"Verb - nif'al, Verb - pa'al"
57182ee2-48ad-4057-abc5-dcf9e75e6e34,נפגעה,0,4,0,4,1,Verb - nif'al
5517e136-b632-44fc-8d5c-63e5734eaebb,נפגעו,0,14,0,14,1,Verb - nif'al
e68ab044-28da-4a39-847c-e5d209ec02e0,נפגעות,0,2,0,2,1,Verb - nif'al
7fcf7b44-ed30-401b-824f-fe1438e71141,נפגעים,0,12,0,12,1,Verb - nif'al
a424acff-f8e5-4aa1-aa8f-d56c26b48f2f,נפגענו,0,0,1,1,1,Verb - nif'al
f8f9008f-0622-4270-a03b-2e39f3f2934f,נפגעת,1,0,0,1,1,Verb - nif'al
84a10459-3ffb-48a0-bed2-ed1e9c33fdc0,נפגש,0,24,1,25,2,Verb - nif'al
71716e6f-176d-4a61-92e6-e8b1d4522f0d,נפגשה,1,1,1,3,3,Verb - nif'al
be858aca-780a-4236-8631-3924c86488b5,נפגשו,0,3,0,3,1,Verb - nif'al
6bf0b0cb-9384-42d1-8c42-42bad3f50ffb,נפגשים,1,1,1,3,3,Verb - nif'al
8c03f4df-535f-43bd-9fc7-f2f072967257,נפגשנו,4,0,0,4,1,Verb - nif'al
43250087-9f64-43d8-a757-93049be99831,נפוץ,0,2,0,2,1,"Adjective - niktal pattern, Verb - nif'al, Verb - pa'al"
ff49c5b5-c7e8-4cc2-be84-b14aa120213d,נפוצה,0,9,0,9,1,"Adjective - niktal pattern, Verb - nif'al, Verb - pi'el"
7dce2d51-aa53-4fb1-b31d-d40b37ce3c5e,נפוצים,0,4,0,4,1,"Adjective - niktal pattern, Verb - nif'al"
de856163-2f4b-4d61-9137-5038fb3fe441,נפט,0,3,0,3,1,Noun - masculine
cd2d0872-13fa-44e6-9b22-0930610bfc1f,נפטר,0,24,3,27,2,"Verb - nif'al, Verb - pi'el"
d01ec346-6b8b-4c8c-ac77-692e0e239a15,נפטרה,0,9,0,9,1,Verb - nif'al
f38a21dc-f48b-4c73-aac7-67daba0cf8b8,נפטרו,0,11,1,12,2,Verb - nif'al
462e10d0-c682-4569-b9f4-31edea9d1bac,נפטרים,0,3,0,3,1,Verb - nif'al
5fe9adbc-d9c8-42e0-b2e4-1ebad3685d8d,נפילה,1,0,1,2,2,"Noun - ktila pattern , feminine"
3f11e0db-e0f8-493f-93e4-66f38af049b9,נפילות,1,0,2,3,2,"Noun - ktila pattern , feminine"
b4e8f4c4-3de0-4dc9-b243-9e08cc65b844,נפילתו,0,6,0,6,1,"Noun - ktila pattern , feminine"
62e7369b-835f-437f-b1e6-771b51c39eee,נפילתם,0,3,0,3,1,"Noun - ktila pattern , feminine"
b2cec27e-3aff-42a0-9d00-6de47bc1b80d,נפל,3,14,1,18,3,Verb - pa'al
93d7f6f1-6815-4485-9522-c8723e85c9d5,נפלא,0,1,14,15,2,"Adjective - niktal pattern, Verb - nif'al"
68ab8f18-e888-45be-a20b-4bb53da43013,נפלאה,0,2,1,3,2,"Adjective - niktal pattern, Verb - nif'al"
eabdcfc7-dbff-4594-a5d9-59e607fc01c5,נפלאות,0,1,0,1,1,"Adjective - niktal pattern, Verb - nif'al"
2a9d807f-06b8-42f9-af48-6b50750f4582,נפלאים,0,1,1,2,2,"Adjective - niktal pattern, Verb - nif'al"
aa997df3-e273-4376-8934-2290acc3c792,נפלה,1,1,0,2,2,"Verb - hif'il, Verb - pa'al"
7e50d68c-8cdd-4dd8-8f7c-5700dfa001ec,נפלו,3,7,0,10,2,Verb - pa'al
528bca25-f3e9-4be5-8134-d40896bc5dc3,נפלטים,1,0,0,1,1,Verb - nif'al
9fdb5b00-e745-4dbd-b785-e3cd8cf80b65,נפלנו,4,0,1,5,2,Verb - pa'al
58060352-34b6-42e9-886d-3cb8f081f65a,נפלת,9,0,0,9,1,Verb - pa'al
8650777b-793d-4c43-86a0-9714f424106b,נפלתי,7,2,0,9,2,Verb - pa'al
545d753e-7691-42ea-a864-3048597906bf,נפסיק,1,1,0,2,2,Verb - hif'il
a1fdc44a-6f9e-4d47-af56-6538b39fbb0a,נפסלת,0,1,0,1,1,Verb - nif'al
085ac43b-85d2-45a6-86e3-b48c94be2019,נפסקה,0,2,0,2,1,Verb - nif'al
1305146d-0eb9-49c0-bd18-5aee3b5571b7,נפעיל,1,0,0,1,1,Verb - hif'il
492aac79-d201-4fc1-b532-8c4db5e61050,נפעל,0,3,0,3,1,Verb - pa'al
f33ed008-11ac-4413-9c6c-eee6b2fa2f45,נפעם,1,0,0,1,1,"Verb - nif'al, Verb - pa'al, Verb - pi'el"
0bbd2f7d-4cc6-4dd5-90c8-4bea2573fff1,נפערה,1,0,0,1,1,Verb - nif'al
9902ba16-8049-4df1-8761-05ad8b2d18de,נפץ,1,2,2,5,3,"Noun - kattal pattern , masculine, Verb - nif'al, Verb - pi'el"
41a3c63d-623c-4441-b99d-e7fe455b7ceb,נפצע,0,12,1,13,2,"Verb - nif'al, Verb - pa'al"
7d71f333-7e63-492a-a8e8-1268f229a375,נפצעה,0,1,0,1,1,Verb - nif'al
41e02608-aae9-49e7-9317-960244300bed,נפצעו,0,18,0,18,1,Verb - nif'al
1a27937b-8633-4307-bf5d-e58f3c848eda,נפצעתי,1,3,0,4,2,Verb - nif'al
527db30f-4b27-4dc2-a2a2-a302fb6a5de5,נפרד,1,4,0,5,2,"Adjective - niktal pattern, Verb - nif'al"
555486e4-c736-4feb-ac32-3b462a712bff,נפרדות,1,0,0,1,1,"Adjective - niktal pattern, Verb - nif'al"
874e6c25-2608-4247-b582-be08745a0905,נפרדים,1,5,0,6,2,"Adjective - niktal pattern, Verb - nif'al"
12acd800-2004-4cee-aa71-f9097ac2fd48,נפרדנו,3,0,0,3,1,Verb - nif'al
b29a36ac-6e0a-4732-9850-7420a3b6a1ac,נפרדת,0,0,2,2,1,"Adjective - niktal pattern, Verb - nif'al"
0459bd7a-aec7-4cbf-9c4a-21ea0d76593e,נפרוס,1,0,0,1,1,Verb - pa'al
2e44e783-689f-40f4-a707-6bb7f6df5ba9,נפרוש,0,1,0,1,1,Verb - pa'al
fdeb21de-ab67-4ec7-b742-90124e99b0ee,נפרח,2,0,0,2,1,Verb - pa'al
9e78cb65-34bc-4381-8876-8a27f04f7384,נפרצה,0,1,0,1,1,Verb - nif'al
a86f3c53-8a18-4b57-a520-45e26cf7dc06,נפש,6,22,5,33,3,"Noun - ketel pattern , feminine, Verb - pa'al"
8d7061cc-dfc5-4816-a3e6-efce69fa714a,נפשה,0,0,1,1,1,"Noun - ketel pattern , feminine, Verb - pa'al"
14ddfa76-04ea-4132-9ec6-51cd5322c50c,נפשו,0,1,0,1,1,"Noun - ketel pattern , feminine, Verb - pa'al"
a72063b0-5ecb-400c-ab4d-2691972bfc3b,נפשות,0,15,0,15,1,"Noun - ketel pattern , feminine"
1cc38545-cc3b-4b22-ad87-e3e7580a6aa9,נפשי,2,9,1,12,3,"Noun - ketel pattern , feminine, Verb - pa'al"
bd55454c-071d-4675-9ae4-e6f39a46659c,נפשך,2,0,0,2,1,"Noun - ketel pattern , feminine"
e38fc30b-4359-4e1b-a6a8-834f81e410da,נפשם,0,4,0,4,1,"Noun - ketel pattern , feminine"
cf0fd0b2-5fe6-4b26-a807-0789a45f075f,נפשן,0,1,0,1,1,"Noun - ketel pattern , feminine"
91928094-6bce-4f65-86a5-f530c6aa00de,נפשנו,0,0,1,1,1,"Noun - ketel pattern , feminine, Verb - pa'al"
89a04713-975c-4af9-b668-82dfa9c911af,נפשע,0,1,0,1,1,Verb - pa'al
d93299e3-4793-4332-a1a4-f5d18a484b5b,נפתח,5,13,0,18,2,"Verb - nif'al, Verb - pa'al, Verb - pi'el"
77760e40-a51e-4069-973a-397245be7df7,נפתחה,0,2,0,2,1,Verb - nif'al
c8d422d1-2e8a-4e4a-9639-1807d38a6da6,נפתחו,0,4,0,4,1,Verb - nif'al
28caa488-28e3-44c7-9ff2-c9202634eb59,נפתחות,1,0,0,1,1,Verb - nif'al
01846489-f2d2-40c2-ae8d-61e9e66ebb84,נפתחים,1,1,0,2,2,Verb - nif'al
43b97565-aad5-46fe-9db5-2b8110e8e304,נפתחת,1,4,0,5,2,Verb - nif'al
a6d04d24-63a6-4ca7-89a8-8f5e668d5932,נפתרו,0,2,0,2,1,Verb - nif'al
b4bf0ade-d47a-4a79-a9bb-acab0b96b7eb,נצא,7,1,0,8,2,Verb - pa'al
18f0c01d-be6a-49bd-b869-8186c9c857af,נצברו,0,1,0,1,1,Verb - nif'al
006d192b-b727-44da-a91a-08401b899100,נצור,0,1,0,1,1,Verb - pa'al
7ecf57c3-2e01-4bdf-856b-000ab68eb3d0,נצח,5,7,0,12,2,"Noun - ketel pattern , masculine, Verb - pi'el"
a214846d-826d-4c1b-afe1-9a9ae6ca8f79,נצחי,1,1,1,3,3,"Adjective, Noun - ketel pattern , masculine, Verb - pi'el"
a74792b8-f477-4e55-b89d-dc3009c9cfba,נצחנו,0,1,0,1,1,"Noun - ketel pattern , masculine"
85374a65-90e7-4e2e-b718-d1b30c60379c,נצטרך,0,1,0,1,1,Verb - hitpa'el
0e8b93cf-2e60-4c62-aeb0-57955b5d2ec4,נציב,0,1,0,1,1,"Noun - ktil pattern , masculine, Verb - hif'il"
6437014d-4710-4557-b6fc-1e8857c52035,נציג,1,2,0,3,2,"Noun - katil pattern , masculine, Verb - hif'il"
1e481f65-8b34-4f98-817a-6ae6f2db5d9d,נציגות,0,1,0,1,1,Noun - feminine
4bdee44b-afce-45eb-9df9-81d673200a6f,נציגי,0,23,0,23,1,"Noun - katil pattern , masculine"
ed9a6937-c8b6-4f3b-9abb-4bd40ff44cc8,נציגיו,0,1,0,1,1,"Noun - katil pattern , masculine"
e336772e-4c30-4a67-8cdd-a87a28ba3092,נציגים,0,8,0,8,1,"Noun - katil pattern , masculine"
46f998d9-7853-4418-9103-c51bfc02d8c8,נציל,1,0,0,1,1,Verb - hif'il
e17870f2-8ed6-4bf4-81dd-d48337cc916f,נצל,0,0,1,1,1,"Verb - hif'il, Verb - pi'el"
5c5d8986-ca2c-49b9-9129-6a428e301685,נצליח,1,0,0,1,1,Verb - hif'il
7b95fb7c-3d4a-47d1-8778-deb92f03e79e,נצמח,1,0,1,2,2,Verb - pa'al
208913fc-29f9-48ca-be5e-44bf7c3cb8c7,נצפו,0,1,0,1,1,Verb - nif'al
86fe0fd8-a035-43c7-a2fc-c7d8e5ff5232,נצפתה,0,1,0,1,1,Verb - nif'al
a4c4f1d6-5ac7-4597-9118-be013a7f2ca9,נצר,0,2,0,2,1,"Noun - ketel pattern , masculine, Verb - hif'il, Verb - pa'al"
34d0c069-21a7-40ae-935a-326da809f852,נצרב,0,1,0,1,1,Verb - nif'al
76d7a72d-ab1e-465e-9e22-544e68ee6701,נצרח,1,0,0,1,1,Verb - pa'al
982ec37c-33f6-4f5a-b084-e52b4cbd6628,נקבה,0,1,0,1,1,"Noun - ktela pattern , feminine, Verb - pa'al"
ee18755f-453d-410e-8af9-690a323f1f0c,נקבות,0,1,0,1,1,"Noun - ktela pattern , feminine"
c695c905-77be-46c2-afb6-f32a8026e062,נקבל,1,1,0,2,2,Verb - pi'el
